DATE,PERIOD,GROSS INJECTION (MWh),NET INJECTION (MWh)
27 Sep 19,33,3438.925,3247.748
27 Sep 19,34,3418.236000000001,3230.664
27 Sep 19,35,3376.716,3189.03
27 Sep 19,36,3338.5129999999995,3150.65
27 Sep 19,37,3278.914,3092.198
27 Sep 19,38,3263.1130000000007,3076.917000000001
27 Sep 19,39,3259.818,3074.14
27 Sep 19,40,3231.301,3045.580000000001
27 Sep 19,41,3217.539,3032.0950000000007
27 Sep 19,42,3197.754000000001,3012.5809999999997
27 Sep 19,43,3169.041,2985.4500000000007
27 Sep 19,44,3122.6649999999995,2939.127
27 Sep 19,45,3054.9120000000007,2871.4060000000004
27 Sep 19,46,3008.201,2824.29
27 Sep 19,47,2949.58,2765.528
27 Sep 19,48,2899.1400000000012,2714.929
28 Sep 19,1,2816.193,2631.525
28 Sep 19,2,2766.2320000000004,2581.5
28 Sep 19,3,2723.3540000000003,2538.1109999999994
28 Sep 19,4,2683.437,2497.2870000000003
28 Sep 19,5,2650.7580000000007,2463.904
28 Sep 19,6,2619.246,2432.4339999999997
28 Sep 19,7,2586.89,2399.777
28 Sep 19,8,2572.964,2385.377
28 Sep 19,9,2558.606,2370.894
28 Sep 19,10,2551.129,2363.438
28 Sep 19,11,2571.308,2383.1910000000007
28 Sep 19,12,2585.4970000000008,2395.84
28 Sep 19,13,2623.716,2433.959
28 Sep 19,14,2665.425,2475.905
28 Sep 19,15,2687.6079999999997,2499.6710000000003
28 Sep 19,16,2758.3990000000013,2569.376
28 Sep 19,17,2868.465,2677.005
28 Sep 19,18,2956.3740000000007,2761.8559999999998
28 Sep 19,19,3028.262,2833.4320000000002
28 Sep 19,20,3077.6279999999997,2881.574
28 Sep 19,21,3138.783,2940.55
28 Sep 19,22,3159.698,2961.335
28 Sep 19,23,3167.072,2966.7
28 Sep 19,24,3147.2979999999993,2944.918
28 Sep 19,25,3113.4490000000005,2910.523000000001
28 Sep 19,26,3098.231,2892.446
28 Sep 19,27,3082.54,2879.072
28 Sep 19,28,3071.027,2868.705
28 Sep 19,29,3071.293000000001,2867.6050000000005
28 Sep 19,30,3064.417000000001,2860.736000000001
28 Sep 19,31,3058.658000000001,2854.623
28 Sep 19,32,3047.659,2845.263
28 Sep 19,33,3037.2919999999995,2837.922
28 Sep 19,34,3024.843,2826.936
28 Sep 19,35,3002.9639999999995,2807.478
28 Sep 19,36,2990.157,2795.9440000000004
28 Sep 19,37,2989.808,2796.647
28 Sep 19,38,2995.946,2803.815
28 Sep 19,39,3042.408,2851.1659999999997
28 Sep 19,40,3040.55,2850.739
28 Sep 19,41,3053.092,2864.565
28 Sep 19,42,3045.5220000000004,2857.297
28 Sep 19,43,3053.46,2864.905
28 Sep 19,44,3032.147,2842.8459999999995
28 Sep 19,45,2985.842000000001,2796.7140000000004
28 Sep 19,46,2942.541000000001,2752.486
28 Sep 19,47,2900.25,2710.32
28 Sep 19,48,2846.336,2657.111000000001
29 Sep 19,1,2788.073,2599.1620000000007
29 Sep 19,2,2729.922,2540.169
29 Sep 19,3,2683.149000000001,2491.216000000001
29 Sep 19,4,2648.3,2455.6450000000004
29 Sep 19,5,2613.657,2420.721
29 Sep 19,6,2585.374,2391.702
29 Sep 19,7,2572.994000000001,2380.215
29 Sep 19,8,2553.76,2360.917000000001
29 Sep 19,9,2534.73,2341.898
29 Sep 19,10,2518.22,2325.17
29 Sep 19,11,2519.889000000001,2326.698000000001
29 Sep 19,12,2538.014,2344.5309999999995
29 Sep 19,13,2558.728,2365.396
29 Sep 19,14,2579.365,2386.17
29 Sep 19,15,2593.4570000000003,2400.051
29 Sep 19,16,2622.132,2427.3720000000008
29 Sep 19,17,2681.427,2485.007
29 Sep 19,18,2735.7939999999994,2535.839
29 Sep 19,19,2789.6330000000007,2589.143
29 Sep 19,20,2842.137,2641.252
29 Sep 19,21,2887.304,2687.4559999999997
29 Sep 19,22,2910.516,2715.773
29 Sep 19,23,2913.9320000000002,2718.639
29 Sep 19,24,2909.764,2714.737
29 Sep 19,25,2897.927,2703.3519999999994
29 Sep 19,26,2908.742000000001,2712.2180000000008
29 Sep 19,27,2905.7300000000014,2708.691
29 Sep 19,28,2900.482,2708.32
29 Sep 19,29,2911.268,2719.132
29 Sep 19,30,2913.27,2721.84
29 Sep 19,31,2886.421000000001,2698.713000000001
29 Sep 19,32,2880.264,2692.9200000000005
29 Sep 19,33,2879.1940000000004,2691.774000000001
29 Sep 19,34,2867.9240000000004,2683.128
29 Sep 19,35,2863.759,2681.8029999999994
29 Sep 19,36,2857.8150000000005,2677.183
29 Sep 19,37,2856.0090000000005,2676.717
29 Sep 19,38,2875.972,2697.0170000000003
29 Sep 19,39,2929.5290000000005,2750.7990000000004
29 Sep 19,40,2951.1830000000004,2772.9390000000008
29 Sep 19,41,2962.973,2785.45
29 Sep 19,42,2977.9220000000005,2801.181
29 Sep 19,43,2979.475000000001,2803.1040000000007
29 Sep 19,44,2953.538,2777.0960000000005
29 Sep 19,45,2894.225000000001,2717.6890000000008
29 Sep 19,46,2840.894,2663.177
29 Sep 19,47,2781.4829999999997,2603.194
29 Sep 19,48,2721.8309999999997,2543.893
30 Sep 19,1,2644.6809999999996,2466.918
30 Sep 19,2,2606.544,2428.152
30 Sep 19,3,2561.82,2383.504
30 Sep 19,4,2530.226,2351.5350000000008
30 Sep 19,5,2509.5510000000004,2331.028
30 Sep 19,6,2481.311,2301.830000000001
30 Sep 19,7,2476.26,2291.089
30 Sep 19,8,2461.091,2274.387
30 Sep 19,9,2464.376,2277.3260000000005
30 Sep 19,10,2469.831,2282.919000000001
30 Sep 19,11,2500.6,2313.446
30 Sep 19,12,2560.751,2373.217
30 Sep 19,13,2659.1130000000007,2472.257
30 Sep 19,14,2745.49,2557.587
30 Sep 19,15,2842.708,2653.291
30 Sep 19,16,2963.765000000001,2773.307
30 Sep 19,17,3091.856,2903.144
30 Sep 19,18,3183.795,2995.5329999999994
30 Sep 19,19,3252.1209999999996,3061.308
30 Sep 19,20,3298.418,3104.6669999999995
30 Sep 19,21,3336.001,3140.6479999999997
30 Sep 19,22,3365.809000000001,3167.6290000000004
30 Sep 19,23,3371.7410000000004,3170.5460000000007
30 Sep 19,24,3342.8570000000004,3141.6209999999996
30 Sep 19,25,3310.577,3111.385
30 Sep 19,26,3297.937,3100.8059999999996
30 Sep 19,27,3310.303,3112.019
30 Sep 19,28,3326.343,3127.2959999999994
30 Sep 19,29,3328.749000000001,3128.978
30 Sep 19,30,3320.2659999999996,3118.318
30 Sep 19,31,3317.203,3117.4829999999997
30 Sep 19,32,3324.204,3125.078
30 Sep 19,33,3329.788,3132.2270000000003
30 Sep 19,34,3312.927,3120.879000000001
30 Sep 19,35,3281.322,3092.147
30 Sep 19,36,3245.437,3058.101
30 Sep 19,37,3189.4970000000003,3005.05
30 Sep 19,38,3183.632,3000.9770000000008
30 Sep 19,39,3190.012,3006.4970000000003
30 Sep 19,40,3173.813,2990.6230000000005
30 Sep 19,41,3158.1420000000007,2975.308
30 Sep 19,42,3142.176,2960.055
30 Sep 19,43,3124.085,2942.1279999999997
30 Sep 19,44,3077.1690000000003,2895.378
30 Sep 19,45,2999.777,2818.2790000000005
30 Sep 19,46,2907.7560000000008,2726.0870000000004
30 Sep 19,47,2832.616,2650.3840000000005
30 Sep 19,48,2772.2690000000002,2589.3969999999995
01 Oct 19,1,2702.784000000001,2519.61
01 Oct 19,2,2638.7129999999997,2456.0879999999997
01 Oct 19,3,2599.405,2414.2929999999997
01 Oct 19,4,2568.544000000001,2379.944
01 Oct 19,5,2537.709,2348.743
01 Oct 19,6,2512.1990000000005,2322.823000000001
01 Oct 19,7,2484.130000000001,2293.898000000001
01 Oct 19,8,2467.167000000001,2280.6800000000007
01 Oct 19,9,2467.703,2280.888
01 Oct 19,10,2471.339,2282.591
01 Oct 19,11,2507.3280000000004,2318.05
01 Oct 19,12,2563.919,2374.351
01 Oct 19,13,2666.98,2477.447
01 Oct 19,14,2765.765000000001,2575.6620000000007
01 Oct 19,15,2839.181,2647.3520000000003
01 Oct 19,16,2969.397,2776.8140000000008
01 Oct 19,17,3096.5169999999994,2901.7140000000004
01 Oct 19,18,3184.6669999999995,2986.817
01 Oct 19,19,3262.776,3064.03
01 Oct 19,20,3309.2119999999995,3110.613
01 Oct 19,21,3352.841,3152.466
01 Oct 19,22,3360.936000000001,3159.887
01 Oct 19,23,3357.579,3154.6070000000004
01 Oct 19,24,3328.644,3124.5289999999995
01 Oct 19,25,3294.768,3091.748
01 Oct 19,26,3290.178,3086.4010000000007
01 Oct 19,27,3325.157,3121.753000000001
01 Oct 19,28,3350.1540000000005,3147.2760000000007
01 Oct 19,29,3361.08,3157.948
01 Oct 19,30,3347.3059999999996,3144.1610000000005
01 Oct 19,31,3336.274000000001,3134.32
01 Oct 19,32,3358.4640000000004,3160.512
01 Oct 19,33,3366.7500000000005,3171.4010000000007
01 Oct 19,34,3358.2329999999993,3164.884
01 Oct 19,35,3334.6020000000003,3143.394
01 Oct 19,36,3296.5370000000003,3107.4429999999998
01 Oct 19,37,3239.7520000000004,3052.097
01 Oct 19,38,3228.3720000000003,3041.3499999999995
01 Oct 19,39,3252.7059999999997,3065.039000000001
01 Oct 19,40,3227.389,3040.6929999999998
01 Oct 19,41,3195.9,3010.1859999999997
01 Oct 19,42,3168.607,2983.255
01 Oct 19,43,3141.7000000000007,2956.7509999999997
01 Oct 19,44,3085.824,2900.11
01 Oct 19,45,3007.4929999999995,2821.782
01 Oct 19,46,2939.6130000000007,2753.7190000000005
01 Oct 19,47,2861.932,2675.38
01 Oct 19,48,2787.768,2603.157
02 Oct 19,1,2713.71,2531.903
02 Oct 19,2,2646.2490000000007,2462.324
02 Oct 19,3,2606.3779999999997,2421.7380000000007
02 Oct 19,4,2568.0389999999998,2382.74
02 Oct 19,5,2536.052,2350.38
02 Oct 19,6,2516.6929999999998,2330.9510000000005
02 Oct 19,7,2498.033000000001,2311.365
02 Oct 19,8,2484.553000000001,2297.264
02 Oct 19,9,2480.366,2292.481
02 Oct 19,10,2484.428,2296.75
02 Oct 19,11,2516.073000000001,2328.975000000001
02 Oct 19,12,2580.641,2393.6069999999995
02 Oct 19,13,2675.0080000000007,2487.511
02 Oct 19,14,2762.789,2575.516
02 Oct 19,15,2840.0960000000005,2651.501
02 Oct 19,16,2951.417,2761.255
02 Oct 19,17,3097.728,2906.2070000000003
02 Oct 19,18,3185.7410000000004,2991.469
02 Oct 19,19,3249.876,3053.0690000000004
02 Oct 19,20,3291.7250000000013,3093.0409999999997
02 Oct 19,21,3332.389,3131.6220000000003
02 Oct 19,22,3364.711,3162.6470000000004
02 Oct 19,23,3376.708,3172.347
02 Oct 19,24,3360.3779999999997,3155.949
02 Oct 19,25,3327.821,3121.77
02 Oct 19,26,3317.534,3111.0909999999994
02 Oct 19,27,3352.4150000000004,3146.7180000000008
02 Oct 19,28,3372.7960000000007,3168.719
02 Oct 19,29,3375.671,3175.542
02 Oct 19,30,3339.472,3141.502
02 Oct 19,31,3312.7519999999995,3115.822
02 Oct 19,32,3308.784,3117.3579999999997
02 Oct 19,33,3301.612,3111.9120000000007
02 Oct 19,34,3279.506,3090.802
02 Oct 19,35,3250.337,3063.8
02 Oct 19,36,3203.914,3018.7970000000005
02 Oct 19,37,3141.898,2958.231
02 Oct 19,38,3131.5640000000003,2949.492
02 Oct 19,39,3131.494,2949.538
02 Oct 19,40,3104.521,2922.106
02 Oct 19,41,3080.1910000000007,2898.086
02 Oct 19,42,3058.908,2875.315
02 Oct 19,43,3028.8830000000007,2842.8909999999996
02 Oct 19,44,2978.1679999999997,2792.735
02 Oct 19,45,2888.3280000000004,2707.8430000000008
02 Oct 19,46,2823.7810000000004,2648.739
02 Oct 19,47,2747.1679999999997,2567.398
02 Oct 19,48,2672.761,2490.639000000001
03 Oct 19,1,2602.205,2420.69
03 Oct 19,2,2543.394,2362.215
03 Oct 19,3,2501.792000000001,2321.658000000001
03 Oct 19,4,2472.201,2293.044
03 Oct 19,5,2441.264,2261.9
03 Oct 19,6,2422.813,2243.2380000000007
03 Oct 19,7,2408.697,2228.2870000000003
03 Oct 19,8,2398.715,2217.511
03 Oct 19,9,2394.607,2213.402
03 Oct 19,10,2400.612,2219.2670000000003
03 Oct 19,11,2433.294,2252.063
03 Oct 19,12,2492.882,2311.674
03 Oct 19,13,2592.1330000000007,2411.8289999999997
03 Oct 19,14,2679.0290000000005,2499.097
03 Oct 19,15,2759.0679999999998,2579.942
03 Oct 19,16,2867.08,2686.2490000000003
03 Oct 19,17,3001.755,2819.594
03 Oct 19,18,3087.431,2903.623
03 Oct 19,19,3159.5109999999995,2972.559
03 Oct 19,20,3209.2140000000004,3020.2660000000005
03 Oct 19,21,3258.067,3069.153
03 Oct 19,22,3286.3590000000004,3097.2179999999994
03 Oct 19,23,3301.914,3111.368
03 Oct 19,24,3289.166,3097.5559999999996
03 Oct 19,25,3262.705,3070.8190000000004
03 Oct 19,26,3251.336,3057.766
03 Oct 19,27,3271.468,3079.072
03 Oct 19,28,3288.8070000000002,3097.0380000000005
03 Oct 19,29,3304.755000000001,3112.4350000000004
03 Oct 19,30,3299.4999999999995,3106.093
03 Oct 19,31,3296.5640000000003,3104.8620000000005
03 Oct 19,32,3299.9179999999997,3111.417000000001
03 Oct 19,33,3298.285,3111.9999999999995
03 Oct 19,34,3280.567,3095.91
03 Oct 19,35,3258.417,3075.4260000000004
03 Oct 19,36,3216.445000000001,3035.4809999999998
03 Oct 19,37,3157.393,2977.6710000000007
03 Oct 19,38,3165.9109999999996,2987.9499999999994
03 Oct 19,39,3182.3709999999996,3004.474
03 Oct 19,40,3169.292000000001,2990.5429999999997
03 Oct 19,41,3162.815,2984.578
03 Oct 19,42,3142.12,2964.717000000001
03 Oct 19,43,3112.211,2936.667
03 Oct 19,44,3072.1310000000008,2896.0290000000005
03 Oct 19,45,3001.187,2825.744
03 Oct 19,46,2926.7329999999997,2750.8520000000008
03 Oct 19,47,2858.4590000000003,2682.075
03 Oct 19,48,2786.8520000000003,2609.587
04 Oct 19,1,2707.134,2529.656
04 Oct 19,2,2649.2990000000004,2470.706
04 Oct 19,3,2600.128,2420.1760000000004
04 Oct 19,4,2563.473,2383.66
04 Oct 19,5,2526.044000000001,2346.3080000000004
04 Oct 19,6,2497.77,2317.407
04 Oct 19,7,2478.045,2297.6679999999997
04 Oct 19,8,2474.2790000000005,2293.931
04 Oct 19,9,2468.073000000001,2286.879000000001
04 Oct 19,10,2467.9790000000007,2286.105
04 Oct 19,11,2500.065,2316.5229999999997
04 Oct 19,12,2556.0229999999997,2369.862
04 Oct 19,13,2638.9859999999994,2451.815
04 Oct 19,14,2725.038,2537.332000000001
04 Oct 19,15,2808.5959999999995,2621.2870000000003
04 Oct 19,16,2913.953,2725.7709999999997
04 Oct 19,17,3049.173,2859.495
04 Oct 19,18,3136.0159999999996,2945.895
04 Oct 19,19,3198.335,3007.010000000001
04 Oct 19,20,3244.512,3050.8260000000005
04 Oct 19,21,3280.292,3085.322
04 Oct 19,22,3296.578,3102.4390000000003
04 Oct 19,23,3301.1180000000004,3103.592
04 Oct 19,24,3283.79,3083.636
04 Oct 19,25,3251.773000000001,3052.0350000000008
04 Oct 19,26,3235.65,3034.755000000001
04 Oct 19,27,3244.486000000001,3045.8540000000003
04 Oct 19,28,3261.216000000001,3062.833
04 Oct 19,29,3271.794000000001,3072.1079999999997
04 Oct 19,30,3269.986,3072.893
04 Oct 19,31,3261.19,3064.805
04 Oct 19,32,3277.426,3079.304
04 Oct 19,33,3265.1450000000004,3069.2709999999997
04 Oct 19,34,3266.742,3072.583
04 Oct 19,35,3253.339999999999,3061.288
04 Oct 19,36,3202.6310000000008,3012.953
04 Oct 19,37,3159.7019999999993,2971.728
04 Oct 19,38,3156.1410000000005,2969.679
04 Oct 19,39,3166.4500000000007,2979.9300000000007
04 Oct 19,40,3148.57,2962.135
04 Oct 19,41,3128.5029999999997,2942.1609999999996
04 Oct 19,42,3100.599000000001,2914.896000000001
04 Oct 19,43,3068.295,2882.995
04 Oct 19,44,3022.1859999999997,2837.4300000000007
04 Oct 19,45,2951.7090000000007,2766.4179999999997
04 Oct 19,46,2890.3720000000003,2705.572
04 Oct 19,47,2838.777,2654.6209999999996
04 Oct 19,48,2785.3390000000004,2599.9980000000005
05 Oct 19,1,2719.8590000000004,2532.967
05 Oct 19,2,2662.712,2477.052
05 Oct 19,3,2612.769,2427.535
05 Oct 19,4,2575.0729999999994,2389.5229999999997
05 Oct 19,5,2540.143,2354.866
05 Oct 19,6,2516.965,2330.9880000000007
05 Oct 19,7,2497.299,2311.6630000000005
05 Oct 19,8,2474.491,2288.56
05 Oct 19,9,2462.385,2275.367
05 Oct 19,10,2462.694,2275.6910000000007
05 Oct 19,11,2477.72,2290.616
05 Oct 19,12,2505.0029999999997,2319.241
05 Oct 19,13,2538.214,2351.961
05 Oct 19,14,2571.698,2385.135
05 Oct 19,15,2605.332000000001,2418.885
05 Oct 19,16,2690.362,2503.474
05 Oct 19,17,2802.8459999999995,2612.486000000001
05 Oct 19,18,2896.3340000000007,2703.806
05 Oct 19,19,2956.4980000000005,2760.7580000000007
05 Oct 19,20,3007.462,2810.9410000000007
05 Oct 19,21,3046.498,2848.5359999999996
05 Oct 19,22,3067.364,2868.9040000000005
05 Oct 19,23,3081.301,2883.4709999999995
05 Oct 19,24,3075.671,2876.7380000000007
05 Oct 19,25,3037.282,2837.903
05 Oct 19,26,3012.197000000001,2812.864
05 Oct 19,27,3003.086000000001,2802.665
05 Oct 19,28,3006.8450000000007,2805.9880000000007
05 Oct 19,29,3016.278,2817.752
05 Oct 19,30,2999.407,2801.696
05 Oct 19,31,2975.2140000000004,2778.8920000000003
05 Oct 19,32,2967.1839999999993,2773.3140000000003
05 Oct 19,33,2963.278,2772.532
05 Oct 19,34,2946.4640000000004,2755.9190000000003
05 Oct 19,35,2923.070000000001,2733.4330000000004
05 Oct 19,36,2919.645,2732.61
05 Oct 19,37,2906.385,2720.465
05 Oct 19,38,2923.327,2738.5040000000004
05 Oct 19,39,2953.5040000000004,2769.676
05 Oct 19,40,2956.0490000000004,2772.43
05 Oct 19,41,2962.849,2778.4829999999997
05 Oct 19,42,2954.6040000000003,2769.48
05 Oct 19,43,2936.5359999999996,2751.535
05 Oct 19,44,2891.3060000000005,2707.9
05 Oct 19,45,2825.068,2642.429
05 Oct 19,46,2784.824,2602.702
05 Oct 19,47,2739.205,2556.3249999999994
05 Oct 19,48,2677.2590000000005,2492.0020000000004
06 Oct 19,1,2614.845,2427.862
06 Oct 19,2,2569.4239999999995,2381.661
06 Oct 19,3,2534.696,2346.769
06 Oct 19,4,2494.0850000000005,2306.265000000001
06 Oct 19,5,2468.896,2281.9590000000007
06 Oct 19,6,2443.696000000001,2256.012
06 Oct 19,7,2419.126,2230.256
06 Oct 19,8,2410.928,2221.211
06 Oct 19,9,2405.505000000001,2214.548
06 Oct 19,10,2395.946,2204.0589999999997
06 Oct 19,11,2408.845,2216.626
06 Oct 19,12,2426.445,2234.859000000001
06 Oct 19,13,2453.201,2262.472
06 Oct 19,14,2473.1,2282.909000000001
06 Oct 19,15,2481.203,2291.195
06 Oct 19,16,2524.655,2333.2529999999997
06 Oct 19,17,2588.025,2393.2729999999997
06 Oct 19,18,2646.706,2450.491
06 Oct 19,19,2696.833,2498.489
06 Oct 19,20,2737.809,2538.023
06 Oct 19,21,2781.5270000000005,2582.5950000000007
06 Oct 19,22,2796.922,2596.6309999999994
06 Oct 19,23,2810.297,2608.619
06 Oct 19,24,2801.105,2597.59
06 Oct 19,25,2787.038,2583.1420000000007
06 Oct 19,26,2788.132,2584.593
06 Oct 19,27,2804.715,2601.61
06 Oct 19,28,2810.6090000000004,2607.641
06 Oct 19,29,2825.996,2624.166
06 Oct 19,30,2823.758,2621.225000000001
06 Oct 19,31,2830.4150000000004,2629.803
06 Oct 19,32,2828.115,2628.623
06 Oct 19,33,2849.862,2652.031
06 Oct 19,34,2841.375,2643.79
06 Oct 19,35,2838.298,2642.724
06 Oct 19,36,2828.9930000000004,2634.3540000000003
06 Oct 19,37,2836.8279999999995,2646.1529999999993
06 Oct 19,38,2874.1250000000005,2685.329
06 Oct 19,39,2926.184,2738.032
06 Oct 19,40,2946.3920000000003,2758.696
06 Oct 19,41,2961.764,2773.828
06 Oct 19,42,2966.658,2778.728
06 Oct 19,43,2963.1490000000003,2776.2850000000008
06 Oct 19,44,2937.1940000000004,2750.1890000000003
06 Oct 19,45,2872.812000000001,2685.776
06 Oct 19,46,2825.237,2638.554
06 Oct 19,47,2767.0370000000007,2580.125
06 Oct 19,48,2709.901,2523.3
07 Oct 19,1,2641.077,2455.528
07 Oct 19,2,2592.299,2404.568
07 Oct 19,3,2544.37,2356.503
07 Oct 19,4,2511.916,2323.947
07 Oct 19,5,2485.3520000000008,2297.935
07 Oct 19,6,2460.0290000000005,2272.5690000000004
07 Oct 19,7,2443.3070000000002,2255.812
07 Oct 19,8,2433.1220000000008,2245.492
07 Oct 19,9,2418.569,2230.638
07 Oct 19,10,2434.915,2246.18
07 Oct 19,11,2463.7000000000007,2274.481
07 Oct 19,12,2530.145,2340.62
07 Oct 19,13,2623.6929999999998,2434.929
07 Oct 19,14,2730.3010000000004,2541.617
07 Oct 19,15,2824.0640000000003,2635.558
07 Oct 19,16,2945.6740000000004,2754.7919999999995
07 Oct 19,17,3093.31,2899.302
07 Oct 19,18,3215.19,3019.4739999999993
07 Oct 19,19,3292.246,3095.0619999999994
07 Oct 19,20,3330.867,3131.5689999999995
07 Oct 19,21,3348.405,3148.2289999999994
07 Oct 19,22,3341.884,3143.091
07 Oct 19,23,3323.2789999999995,3121.597
07 Oct 19,24,3304.862,3099.2290000000003
07 Oct 19,25,3288.7670000000003,3082.0000000000005
07 Oct 19,26,3271.104000000001,3061.418
07 Oct 19,27,3305.259,3094.4100000000008
07 Oct 19,28,3333.805,3126.884
07 Oct 19,29,3320.387,3120.103
07 Oct 19,30,3293.5359999999996,3095.367
07 Oct 19,31,3273.03,3077.695
07 Oct 19,32,3266.407,3070.9439999999995
07 Oct 19,33,3271.074,3073.483
07 Oct 19,34,3256.687000000001,3059.25
07 Oct 19,35,3239.131,3043.9109999999996
07 Oct 19,36,3208.525,3014.289
07 Oct 19,37,3158.099,2966.4759999999997
07 Oct 19,38,3178.6510000000007,2989.5580000000004
07 Oct 19,39,3178.1659999999997,2988.579
07 Oct 19,40,3163.898,2974.688
07 Oct 19,41,3146.0209999999997,2957.1760000000004
07 Oct 19,42,3111.5729999999994,2921.634
07 Oct 19,43,3079.1040000000007,2889.244
07 Oct 19,44,3028.432,2839.168000000001
07 Oct 19,45,2944.3070000000002,2755.5029999999997
07 Oct 19,46,2865.422,2676.539
07 Oct 19,47,2787.079,2596.503
07 Oct 19,48,2710.065,2518.596
08 Oct 19,1,2636.257,2444.898000000001
08 Oct 19,2,2585.651,2394.208
08 Oct 19,3,2550.499,2358.283000000001
08 Oct 19,4,2519.798,2327.044
08 Oct 19,5,2493.6830000000004,2301.4880000000007
08 Oct 19,6,2468.574,2276.2180000000008
08 Oct 19,7,2451.2070000000003,2258.657
08 Oct 19,8,2441.924,2248.861
08 Oct 19,9,2433.232,2239.953
08 Oct 19,10,2438.7390000000005,2245.768
08 Oct 19,11,2471.574,2278.5679999999998
08 Oct 19,12,2524.992,2332.202
08 Oct 19,13,2638.0890000000004,2445.7670000000003
08 Oct 19,14,2721.254000000001,2528.917000000001
08 Oct 19,15,2805.696,2614.17
08 Oct 19,16,2926.3520000000003,2735.172
08 Oct 19,17,3070.9479999999994,2877.487
08 Oct 19,18,3167.003,2969.9709999999995
08 Oct 19,19,3234.478,3034.719
08 Oct 19,20,3283.725,3082.738
08 Oct 19,21,3327.028,3123.398
08 Oct 19,22,3335.736,3131.277
08 Oct 19,23,3339.176,3135.195
08 Oct 19,24,3308.4999999999986,3100.4190000000003
08 Oct 19,25,3271.553,3059.2860000000005
08 Oct 19,26,3271.4549999999995,3060.678000000001
08 Oct 19,27,3297.7540000000004,3086.68
08 Oct 19,28,3322.615,3113.335
08 Oct 19,29,3332.03,3126.071
08 Oct 19,30,3329.188,3122.418
08 Oct 19,31,3332.026,3125.66
08 Oct 19,32,3335.804,3134.783
08 Oct 19,33,3335.333,3138.6849999999995
08 Oct 19,34,3321.917000000001,3125.6679999999997
08 Oct 19,35,3306.108,3110.4819999999995
08 Oct 19,36,3269.2829999999994,3077.6649999999995
08 Oct 19,37,3211.4559999999997,3021.200000000001
08 Oct 19,38,3196.169000000001,3007.007
08 Oct 19,39,3217.9440000000004,3028.896
08 Oct 19,40,3189.1479999999997,2999.739
08 Oct 19,41,3167.094,2977.823000000001
08 Oct 19,42,3146.4300000000007,2956.958
08 Oct 19,43,3113.7540000000004,2923.864
08 Oct 19,44,3063.4709999999995,2873.7259999999997
08 Oct 19,45,2976.969,2787.0960000000005
08 Oct 19,46,2908.828,2719.172
08 Oct 19,47,2829.671,2640.2070000000003
08 Oct 19,48,2744.493,2554.322
09 Oct 19,1,2651.98,2460.4790000000007
09 Oct 19,2,2600.831,2409.424
09 Oct 19,3,2556.437,2363.87
09 Oct 19,4,2524.444,2330.741
09 Oct 19,5,2497.792000000001,2303.897
09 Oct 19,6,2469.808,2276.6449999999995
09 Oct 19,7,2454.434,2261.784
09 Oct 19,8,2446.0200000000004,2252.4980000000005
09 Oct 19,9,2441.7889999999998,2247.8779999999997
09 Oct 19,10,2448.534,2254.181
09 Oct 19,11,2480.0879999999997,2284.742
09 Oct 19,12,2533.238,2337.948000000001
09 Oct 19,13,2629.013,2433.8830000000007
