,WEP,PERIOD,day_of_week
5624,82.76,9,6
5625,82.91,10,6
5626,83.72,11,6
5627,83.97,12,6
5628,83.55,13,6
5629,82.3,14,6
5630,83.09,15,6
5631,81.97,16,6
5632,86.11,17,6
5633,86.6,18,6
5634,87.74,19,6
5635,87.46,20,6
5636,88.37,21,6
5637,87.96,22,6
5638,88.52,23,6
5639,88.1,24,6
5640,87.68,25,6
5641,87.99,26,6
5642,88.2,27,6
5643,88.22,28,6
5644,88.3,29,6
5645,88.43,30,6
5646,88.7,31,6
5647,88.32,32,6
5648,88.13,33,6
5649,88.14,34,6
5650,88.12,35,6
5651,88.09,36,6
5652,88.05,37,6
5653,93.63,38,6
5654,98.43,39,6
5655,100.41,40,6
5656,103.22,41,6
5657,112.82,42,6
5658,112.97,43,6
5659,112.93,44,6
5660,113.48,45,6
5661,104.33,46,6
5662,100.91,47,6
5663,98.64,48,6
5664,108.8,1,0
5665,104.69,2,0
5666,99.44,3,0
5667,99.31,4,0
5668,95.28,5,0
5669,89.52,6,0
5670,87.11,7,0
5671,86.36,8,0
5672,85.8,9,0
5673,87.21,10,0
5674,95.45,11,0
5675,95.1,12,0
5676,94.67,13,0
5677,99.32,14,0
5678,99.2,15,0
5679,112.03,16,0
5680,114.67,17,0
5681,113.7,18,0
5682,114.05,19,0
5683,113.46,20,0
5684,114.54,21,0
5685,113.92,22,0
5686,114.04,23,0
5687,113.52,24,0
5688,112.7,25,0
5689,111.24,26,0
5690,113.01,27,0
5691,113.52,28,0
5692,113.64,29,0
5693,113.52,30,0
5694,113.75,31,0
5695,113.81,32,0
5696,113.8,33,0
5697,113.59,34,0
5698,112.04,35,0
5699,113.53,36,0
5700,113.88,37,0
5701,114.27,38,0
5702,114.04,39,0
5703,113.6,40,0
5704,100.7,41,0
5705,113.8,42,0
5706,107.17,43,0
5707,99.47,44,0
5708,107.47,45,0
5709,100.71,46,0
5710,96.67,47,0
5711,91.32,48,0
5712,94.55,1,1
5713,88.54,2,1
5714,89.11,3,1
5715,91.31,4,1
5716,87.14,5,1
5717,84.4,6,1
5718,84.05,7,1
5719,84.15,8,1
5720,83.85,9,1
5721,83.81,10,1
5722,83.93,11,1
5723,87.91,12,1
5724,86.24,13,1
5725,87.97,14,1
5726,88.02,15,1
5727,88.02,16,1
5728,88.99,17,1
5729,90.69,18,1
5730,94.94,19,1
5731,98.54,20,1
5732,100.21,21,1
5733,101.31,22,1
5734,101.26,23,1
5735,101.13,24,1
5736,100.64,25,1
5737,100.0,26,1
5738,100.95,27,1
5739,103.58,28,1
5740,103.64,29,1
5741,101.41,30,1
5742,101.13,31,1
5743,100.09,32,1
5744,100.61,33,1
5745,98.7,34,1
5746,90.73,35,1
5747,88.18,36,1
5748,87.8,37,1
5749,88.13,38,1
5750,89.31,39,1
5751,89.17,40,1
5752,89.29,41,1
5753,98.16,42,1
5754,100.19,43,1
5755,96.06,44,1
5756,96.43,45,1
5757,93.61,46,1
5758,93.72,47,1
5759,89.79,48,1
5760,96.03,1,2
5761,95.69,2,2
5762,91.43,3,2
5763,91.45,4,2
5764,88.65,5,2
5765,83.17,6,2
5766,79.89,7,2
5767,79.55,8,2
5768,79.36,9,2
5769,79.21,10,2
5770,79.27,11,2
5771,79.31,12,2
5772,79.17,13,2
5773,79.12,14,2
5774,79.39,15,2
5775,79.23,16,2
5776,79.75,17,2
5777,85.08,18,2
5778,86.41,19,2
5779,87.32,20,2
5780,87.55,21,2
5781,81.42,22,2
5782,81.27,23,2
5783,81.04,24,2
5784,81.01,25,2
5785,81.05,26,2
5786,82.77,27,2
5787,83.09,28,2
5788,83.38,29,2
5789,82.94,30,2
5790,82.76,31,2
5791,84.59,32,2
5792,83.48,33,2
5793,84.84,34,2
5794,84.8,35,2
5795,85.23,36,2
5796,85.78,37,2
5797,87.02,38,2
5798,88.0,39,2
5799,91.26,40,2
5800,91.99,41,2
5801,98.45,42,2
5802,102.76,43,2
5803,93.13,44,2
5804,96.29,45,2
5805,89.29,46,2
5806,90.61,47,2
5807,90.79,48,2
5808,101.45,1,3
5809,99.44,2,3
5810,83.34,3,3
5811,82.13,4,3
5812,82.22,5,3
5813,80.58,6,3
5814,80.12,7,3
5815,80.11,8,3
5816,79.93,9,3
5817,79.77,10,3
5818,80.33,11,3
5819,83.03,12,3
5820,83.93,13,3
5821,84.15,14,3
5822,84.08,15,3
5823,84.88,16,3
5824,92.58,17,3
5825,92.17,18,3
5826,98.9,19,3
5827,101.27,20,3
5828,103.82,21,3
5829,103.42,22,3
5830,100.73,23,3
5831,94.62,24,3
5832,95.99,25,3
5833,98.3,26,3
5834,108.11,27,3
5835,108.2,28,3
5836,110.98,29,3
5837,110.64,30,3
5838,104.18,31,3
5839,104.14,32,3
5840,101.43,33,3
5841,94.35,34,3
5842,94.55,35,3
5843,93.6,36,3
5844,92.55,37,3
5845,92.01,38,3
5846,93.87,39,3
5847,94.06,40,3
5848,91.23,41,3
5849,95.4,42,3
5850,105.29,43,3
5851,102.82,44,3
5852,104.18,45,3
5853,101.22,46,3
5854,95.88,47,3
5855,89.15,48,3
5856,96.3,1,4
5857,95.62,2,4
5858,92.78,3,4
5859,90.87,4,4
5860,90.91,5,4
5861,84.34,6,4
5862,83.96,7,4
5863,83.93,8,4
5864,83.93,9,4
5865,84.18,10,4
5866,84.22,11,4
5867,84.59,12,4
5868,86.65,13,4
5869,92.81,14,4
5870,84.96,15,4
5871,87.89,16,4
5872,93.81,17,4
5873,90.35,18,4
5874,99.3,19,4
5875,100.76,20,4
5876,103.43,21,4
5877,108.19,22,4
5878,108.34,23,4
5879,103.81,24,4
5880,101.2,25,4
5881,99.69,26,4
5882,94.44,27,4
5883,94.25,28,4
5884,91.23,29,4
5885,91.09,30,4
5886,90.71,31,4
5887,90.54,32,4
5888,85.35,33,4
5889,84.47,34,4
5890,82.66,35,4
5891,80.64,36,4
5892,80.64,37,4
5893,80.35,38,4
5894,81.89,39,4
5895,82.18,40,4
5896,81.59,41,4
5897,91.54,42,4
5898,88.88,43,4
5899,85.79,44,4
5900,85.95,45,4
5901,82.51,46,4
5902,81.58,47,4
5903,80.52,48,4
5904,95.68,1,5
5905,90.76,2,5
5906,86.22,3,5
5907,80.68,4,5
5908,79.77,5,5
5909,79.31,6,5
5910,78.88,7,5
5911,79.12,8,5
5912,78.29,9,5
5913,78.4,10,5
5914,78.52,11,5
5915,79.21,12,5
5916,79.82,13,5
5917,79.96,14,5
5918,79.87,15,5
5919,80.55,16,5
5920,81.96,17,5
5921,81.84,18,5
5922,86.03,19,5
5923,86.82,20,5
5924,91.03,21,5
5925,91.6,22,5
5926,91.82,23,5
5927,88.02,24,5
5928,88.79,25,5
5929,85.78,26,5
5930,86.51,27,5
5931,86.59,28,5
5932,84.5,29,5
5933,83.07,30,5
5934,82.38,31,5
5935,82.5,32,5
5936,82.67,33,5
5937,81.73,34,5
5938,81.41,35,5
5939,81.16,36,5
5940,81.29,37,5
5941,81.71,38,5
5942,82.86,39,5
5943,85.25,40,5
5944,85.08,41,5
5945,86.04,42,5
5946,85.89,43,5
5947,90.56,44,5
5948,93.2,45,5
5949,88.7,46,5
5950,85.88,47,5
5951,102.13,48,5
5952,106.56,1,6
5953,99.33,2,6
5954,96.56,3,6
5955,87.27,4,6
5956,87.36,5,6
5957,84.5,6,6
5958,84.32,7,6
5959,83.95,8,6
5960,83.26,9,6
5961,83.27,10,6
5962,83.28,11,6
5963,84.15,12,6
5964,84.34,13,6
5965,84.55,14,6
5966,85.23,15,6
5967,85.86,16,6
5968,85.68,17,6
5969,86.0,18,6
5970,85.99,19,6
5971,87.73,20,6
5972,92.3,21,6
5973,89.18,22,6
5974,90.35,23,6
5975,89.39,24,6
5976,87.41,25,6
5977,87.67,26,6
5978,86.35,27,6
5979,86.51,28,6
5980,86.26,29,6
5981,86.22,30,6
5982,86.69,31,6
5983,86.7,32,6
5984,86.58,33,6
5985,86.03,34,6
5986,86.1,35,6
5987,86.11,36,6
5988,86.59,37,6
5989,88.7,38,6
5990,90.69,39,6
5991,94.0,40,6
5992,99.18,41,6
5993,100.91,42,6
5994,101.1,43,6
5995,101.05,44,6
5996,94.2,45,6
5997,89.09,46,6
5998,106.5,47,6
5999,89.23,48,6
6000,88.25,1,0
6001,85.56,2,0
6002,85.97,3,0
6003,83.09,4,0
6004,81.42,5,0
6005,79.24,6,0
6006,78.81,7,0
6007,78.78,8,0
6008,79.02,9,0
6009,79.23,10,0
6010,81.62,11,0
6011,84.71,12,0
6012,88.47,13,0
6013,99.86,14,0
6014,81.42,15,0
6015,84.1,16,0
6016,87.26,17,0
6017,86.7,18,0
6018,85.54,19,0
6019,89.5,20,0
6020,89.31,21,0
6021,88.97,22,0
6022,88.52,23,0
6023,85.81,24,0
6024,83.97,25,0
6025,83.97,26,0
6026,87.75,27,0
6027,88.42,28,0
6028,88.62,29,0
6029,88.95,30,0
6030,89.35,31,0
6031,89.13,32,0
6032,88.37,33,0
6033,86.99,34,0
6034,83.35,35,0
6035,83.16,36,0
6036,82.63,37,0
6037,83.57,38,0
6038,84.01,39,0
6039,83.99,40,0
6040,84.29,41,0
6041,90.5,42,0
6042,92.83,43,0
6043,95.06,44,0
6044,89.84,45,0
6045,87.96,46,0
6046,84.63,47,0
6047,81.46,48,0
6048,102.59,1,1
6049,99.74,2,1
6050,91.18,3,1
6051,83.48,4,1
6052,80.79,5,1
6053,80.1,6,1
6054,79.28,7,1
6055,73.85,8,1
6056,73.89,9,1
6057,78.59,10,1
6058,79.52,11,1
6059,83.21,12,1
6060,83.69,13,1
6061,90.93,14,1
6062,80.47,15,1
6063,81.72,16,1
6064,85.87,17,1
6065,86.11,18,1
6066,92.04,19,1
6067,92.48,20,1
6068,94.23,21,1
6069,99.24,22,1
6070,99.03,23,1
6071,94.27,24,1
6072,94.31,25,1
6073,92.48,26,1
6074,92.16,27,1
6075,91.87,28,1
6076,93.6,29,1
6077,93.53,30,1
6078,93.7,31,1
6079,91.84,32,1
6080,91.52,33,1
6081,91.49,34,1
6082,90.88,35,1
6083,90.43,36,1
6084,88.67,37,1
6085,86.12,38,1
6086,108.96,39,1
6087,113.32,40,1
6088,100.63,41,1
6089,94.51,42,1
6090,99.96,43,1
6091,93.51,44,1
6092,95.7,45,1
6093,92.59,46,1
6094,91.99,47,1
6095,88.72,48,1
6096,110.67,1,2
6097,104.05,2,2
6098,97.79,3,2
6099,95.23,4,2
6100,85.97,5,2
6101,84.19,6,2
6102,82.86,7,2
6103,82.91,8,2
6104,81.47,9,2
6105,80.12,10,2
6106,79.94,11,2
6107,83.28,12,2
6108,84.42,13,2
6109,84.87,14,2
6110,83.09,15,2
6111,85.88,16,2
6112,87.7,17,2
6113,92.6,18,2
6114,93.58,19,2
6115,93.97,20,2
6116,94.46,21,2
6117,95.13,22,2
6118,91.81,23,2
6119,89.13,24,2
6120,87.2,25,2
6121,87.12,26,2
6122,87.68,27,2
6123,88.3,28,2
6124,89.32,29,2
6125,88.51,30,2
6126,88.79,31,2
6127,86.18,32,2
6128,85.95,33,2
6129,85.51,34,2
6130,83.43,35,2
6131,82.58,36,2
6132,82.27,37,2
6133,82.11,38,2
6134,84.11,39,2
6135,90.27,40,2
6136,87.91,41,2
6137,92.73,42,2
6138,96.14,43,2
6139,94.28,44,2
6140,92.66,45,2
6141,86.3,46,2
6142,86.39,47,2
6143,79.08,48,2
6144,85.29,1,3
6145,83.99,2,3
6146,83.41,3,3
6147,83.14,4,3
6148,81.05,5,3
6149,80.32,6,3
6150,74.87,7,3
6151,79.29,8,3
6152,74.73,9,3
6153,80.48,10,3
6154,80.27,11,3
6155,79.63,12,3
6156,80.7,13,3
6157,80.88,14,3
6158,71.1,15,3
6159,81.11,16,3
6160,83.02,17,3
6161,83.13,18,3
6162,83.24,19,3
6163,89.77,20,3
6164,89.88,21,3
6165,91.34,22,3
6166,92.88,23,3
6167,90.72,24,3
6168,89.47,25,3
6169,89.77,26,3
6170,90.55,27,3
6171,91.93,28,3
6172,92.64,29,3
6173,90.86,30,3
6174,90.75,31,3
6175,90.92,32,3
6176,92.58,33,3
6177,90.41,34,3
6178,90.48,35,3
6179,87.93,36,3
6180,87.64,37,3
6181,87.52,38,3
6182,88.63,39,3
6183,90.98,40,3
6184,90.62,41,3
6185,94.15,42,3
6186,98.81,43,3
6187,93.79,44,3
6188,92.92,45,3
6189,90.79,46,3
6190,90.87,47,3
6191,87.86,48,3
6192,98.88,1,4
6193,95.42,2,4
6194,91.16,3,4
6195,84.88,4,4
6196,84.05,5,4
6197,83.83,6,4
6198,82.36,7,4
6199,82.42,8,4
6200,82.51,9,4
6201,82.52,10,4
6202,82.37,11,4
6203,84.62,12,4
6204,85.1,13,4
6205,84.37,14,4
6206,84.56,15,4
6207,87.56,16,4
6208,94.33,17,4
6209,91.76,18,4
6210,99.07,19,4
6211,103.41,20,4
6212,104.45,21,4
6213,108.78,22,4
6214,104.37,23,4
6215,103.24,24,4
6216,103.03,25,4
6217,103.59,26,4
6218,103.62,27,4
6219,108.12,28,4
6220,112.62,29,4
6221,113.0,30,4
6222,113.26,31,4
6223,109.42,32,4
6224,108.17,33,4
6225,112.14,34,4
6226,112.18,35,4
6227,100.87,36,4
6228,94.06,37,4
6229,94.06,38,4
6230,100.68,39,4
6231,104.14,40,4
6232,99.25,41,4
6233,110.26,42,4
6234,112.69,43,4
6235,103.95,44,4
6236,104.49,45,4
6237,103.7,46,4
6238,112.05,47,4
6239,103.7,48,4
6240,101.71,1,5
6241,99.09,2,5
6242,91.23,3,5
6243,87.81,4,5
6244,84.8,5,5
6245,83.3,6,5
6246,81.21,7,5
6247,81.23,8,5
6248,80.78,9,5
6249,80.59,10,5
6250,80.55,11,5
6251,81.09,12,5
6252,82.89,13,5
6253,84.26,14,5
6254,84.63,15,5
6255,86.12,16,5
6256,100.23,17,5
6257,92.72,18,5
6258,94.63,19,5
6259,100.41,20,5
6260,104.14,21,5
6261,104.59,22,5
6262,100.18,23,5
6263,95.27,24,5
6264,94.62,25,5
6265,92.93,26,5
6266,90.9,27,5
6267,91.63,28,5
6268,92.08,29,5
6269,91.3,30,5
6270,91.2,31,5
6271,90.53,32,5
6272,90.09,33,5
6273,87.7,34,5
6274,86.98,35,5
6275,86.27,36,5
6276,90.63,37,5
6277,92.31,38,5
6278,94.19,39,5
6279,96.24,40,5
6280,96.52,41,5
6281,96.22,42,5
6282,95.57,43,5
6283,95.52,44,5
6284,93.03,45,5
6285,92.64,46,5
6286,95.27,47,5
6287,100.77,48,5
6288,100.09,1,6
6289,98.05,2,6
6290,96.99,3,6
6291,94.78,4,6
6292,92.58,5,6
6293,89.58,6,6
6294,89.28,7,6
6295,86.36,8,6
6296,84.28,9,6
6297,84.31,10,6
6298,86.43,11,6
6299,85.38,12,6
6300,86.48,13,6
6301,86.21,14,6
6302,86.76,15,6
6303,86.56,16,6
6304,86.51,17,6
6305,84.99,18,6
6306,86.1,19,6
6307,91.77,20,6
6308,93.91,21,6
6309,90.13,22,6
6310,93.39,23,6
6311,91.89,24,6
6312,88.52,25,6
6313,88.56,26,6
6314,91.89,27,6
6315,92.96,28,6
6316,93.01,29,6
6317,93.4,30,6
6318,94.43,31,6
6319,93.04,32,6
6320,93.09,33,6
6321,93.83,34,6
6322,93.99,35,6
6323,93.42,36,6
6324,94.48,37,6
6325,94.85,38,6
6326,98.85,39,6
6327,104.04,40,6
6328,105.46,41,6
6329,105.64,42,6
6330,106.03,43,6
6331,101.23,44,6
6332,101.22,45,6
6333,99.93,46,6
6334,101.46,47,6
6335,97.61,48,6
6336,100.05,1,0
6337,99.19,2,0
6338,98.37,3,0
6339,97.04,4,0
6340,95.62,5,0
6341,91.94,6,0
6342,90.49,7,0
6343,91.36,8,0
6344,91.57,9,0
6345,90.81,10,0
6346,90.1,11,0
6347,95.09,12,0
6348,97.81,13,0
6349,99.53,14,0
6350,93.97,15,0
6351,99.68,16,0
6352,104.61,17,0
6353,109.18,18,0
6354,111.15,19,0
6355,113.6,20,0
6356,113.35,21,0
6357,119.4,22,0
6358,113.98,23,0
6359,116.0,24,0
6360,113.9,25,0
6361,113.94,26,0
6362,141.59,27,0
6363,136.14,28,0
6364,136.06,29,0
6365,136.17,30,0
6366,136.42,31,0
6367,133.73,32,0
6368,173.21,33,0
6369,134.18,34,0
6370,117.38,35,0
6371,112.74,36,0
6372,113.65,37,0
6373,113.92,38,0
6374,113.85,39,0
6375,113.73,40,0
6376,113.38,41,0
6377,113.68,42,0
6378,121.23,43,0
6379,114.02,44,0
6380,113.17,45,0
6381,101.42,46,0
6382,105.24,47,0
6383,98.63,48,0
6384,104.32,1,1
6385,101.74,2,1
6386,99.48,3,1
6387,98.42,4,1
6388,97.35,5,1
6389,96.24,6,1
6390,95.7,7,1
6391,94.58,8,1
6392,95.13,9,1
6393,95.7,10,1
6394,96.91,11,1
6395,99.45,12,1
6396,99.84,13,1
6397,99.84,14,1
6398,98.85,15,1
6399,99.64,16,1
6400,109.92,17,1
6401,110.87,18,1
6402,110.56,19,1
6403,112.18,20,1
6404,113.33,21,1
6405,113.06,22,1
6406,113.09,23,1
6407,112.02,24,1
6408,110.98,25,1
6409,110.96,26,1
6410,112.24,27,1
6411,111.67,28,1
6412,112.62,29,1
6413,112.76,30,1
6414,112.67,31,1
6415,112.06,32,1
6416,113.23,33,1
6417,112.09,34,1
6418,110.94,35,1
6419,110.35,36,1
6420,104.35,37,1
6421,111.02,38,1
6422,111.48,39,1
6423,112.55,40,1
6424,104.49,41,1
6425,110.58,42,1
6426,113.81,43,1
6427,110.51,44,1
6428,117.55,45,1
6429,119.48,46,1
6430,120.5,47,1
6431,132.13,48,1
6432,151.69,1,2
6433,121.26,2,2
6434,121.28,3,2
6435,116.15,4,2
6436,114.27,5,2
6437,116.4,6,2
6438,109.22,7,2
6439,104.95,8,2
6440,101.42,9,2
6441,101.28,10,2
6442,111.47,11,2
6443,117.56,12,2
6444,117.48,13,2
6445,120.81,14,2
6446,119.12,15,2
6447,101.88,16,2
6448,112.89,17,2
6449,105.5,18,2
6450,107.27,19,2
6451,109.11,20,2
6452,110.71,21,2
6453,112.73,22,2
6454,112.53,23,2
6455,109.76,24,2
6456,100.81,25,2
6457,102.98,26,2
6458,111.14,27,2
6459,113.07,28,2
6460,113.04,29,2
6461,112.2,30,2
6462,111.89,31,2
6463,111.2,32,2
6464,110.8,33,2
6465,110.11,34,2
6466,101.18,35,2
6467,102.94,36,2
6468,103.75,37,2
6469,103.21,38,2
6470,100.56,39,2
6471,102.08,40,2
6472,103.54,41,2
6473,115.59,42,2
6474,115.83,43,2
6475,116.28,44,2
6476,113.0,45,2
6477,111.17,46,2
6478,109.88,47,2
6479,101.97,48,2
6480,100.71,1,3
6481,99.75,2,3
6482,96.09,3,3
6483,94.22,4,3
6484,92.62,5,3
6485,91.82,6,3
6486,89.7,7,3
6487,89.72,8,3
6488,89.77,9,3
6489,91.39,10,3
6490,91.51,11,3
6491,94.55,12,3
6492,95.17,13,3
6493,96.25,14,3
6494,94.2,15,3
6495,94.71,16,3
6496,98.53,17,3
6497,100.37,18,3
6498,102.55,19,3
6499,102.83,20,3
6500,105.18,21,3
6501,109.95,22,3
6502,108.29,23,3
6503,101.71,24,3
6504,97.39,25,3
6505,97.93,26,3
6506,97.93,27,3
6507,100.46,28,3
6508,100.2,29,3
6509,103.78,30,3
6510,101.3,31,3
6511,96.38,32,3
6512,97.63,33,3
6513,96.2,34,3
6514,93.57,35,3
6515,90.55,36,3
6516,89.45,37,3
6517,96.02,38,3
6518,96.18,39,3
6519,96.26,40,3
6520,94.91,41,3
6521,110.9,42,3
6522,111.18,43,3
6523,110.92,44,3
6524,111.36,45,3
6525,105.75,46,3
6526,101.16,47,3
6527,96.06,48,3
6528,100.33,1,4
6529,96.68,2,4
6530,95.86,3,4
6531,95.66,4,4
6532,95.54,5,4
6533,94.17,6,4
6534,93.63,7,4
6535,93.3,8,4
6536,92.0,9,4
6537,91.87,10,4
6538,91.78,11,4
6539,94.19,12,4
6540,95.78,13,4
6541,97.31,14,4
6542,92.95,15,4
6543,95.6,16,4
6544,95.83,17,4
6545,93.71,18,4
6546,95.92,19,4
6547,94.57,20,4
6548,96.21,21,4
6549,96.26,22,4
6550,94.61,23,4
6551,93.07,24,4
6552,92.91,25,4
6553,93.39,26,4
6554,94.4,27,4
6555,94.44,28,4
6556,95.3,29,4
6557,95.46,30,4
6558,95.49,31,4
6559,95.18,32,4
6560,95.15,33,4
6561,94.3,34,4
6562,91.98,35,4
6563,91.84,36,4
6564,91.07,37,4
6565,90.92,38,4
6566,90.97,39,4
6567,91.0,40,4
6568,91.05,41,4
6569,96.08,42,4
6570,95.98,43,4
6571,95.78,44,4
6572,95.85,45,4
6573,95.48,46,4
6574,96.1,47,4
6575,95.99,48,4
6576,94.62,1,5
6577,92.7,2,5
6578,91.5,3,5
6579,90.31,4,5
6580,89.77,5,5
6581,89.62,6,5
6582,88.41,7,5
6583,88.53,8,5
6584,88.51,9,5
6585,88.43,10,5
6586,86.7,11,5
6587,88.35,12,5
6588,88.41,13,5
6589,89.31,14,5
6590,86.47,15,5
6591,89.31,16,5
6592,90.32,17,5
6593,89.46,18,5
6594,90.65,19,5
6595,91.26,20,5
6596,91.4,21,5
6597,91.53,22,5
6598,91.4,23,5
6599,91.24,24,5
6600,90.74,25,5
6601,90.28,26,5
6602,90.43,27,5
6603,89.8,28,5
6604,89.26,29,5
6605,89.14,30,5
6606,89.27,31,5
6607,89.09,32,5
6608,88.89,33,5
6609,88.94,34,5
6610,88.75,35,5
6611,88.67,36,5
6612,89.18,37,5
6613,89.15,38,5
6614,90.13,39,5
6615,90.97,40,5
6616,91.38,41,5
6617,91.08,42,5
6618,90.79,43,5
6619,90.69,44,5
6620,90.46,45,5
6621,89.34,46,5
6622,91.13,47,5
6623,94.41,48,5
6624,98.22,1,6
6625,97.36,2,6
6626,96.68,3,6
6627,96.4,4,6
6628,94.16,5,6
6629,91.63,6,6
6630,85.53,7,6
6631,85.57,8,6
6632,85.52,9,6
6633,85.39,10,6
6634,85.38,11,6
6635,91.58,12,6
6636,85.45,13,6
6637,85.36,14,6
6638,86.4,15,6
6639,87.09,16,6
6640,87.33,17,6
6641,91.28,18,6
6642,92.15,19,6
6643,94.24,20,6
6644,91.64,21,6
6645,88.22,22,6
6646,86.85,23,6
6647,86.6,24,6
6648,88.24,25,6
6649,86.86,26,6
6650,86.88,27,6
6651,86.82,28,6
6652,86.91,29,6
6653,87.12,30,6
6654,86.61,31,6
6655,86.42,32,6
6656,85.91,33,6
6657,86.9,34,6
6658,86.45,35,6
6659,86.58,36,6
6660,88.22,37,6
6661,90.43,38,6
6662,91.38,39,6
6663,91.63,40,6
6664,95.7,41,6
6665,96.96,42,6
6666,96.9,43,6
6667,96.29,44,6
6668,91.86,45,6
6669,91.55,46,6
6670,96.45,47,6
6671,96.46,48,6
6672,94.88,1,0
6673,92.01,2,0
6674,88.29,3,0
6675,85.69,4,0
6676,85.41,5,0
6677,84.63,6,0
6678,82.65,7,0
6679,82.59,8,0
6680,81.6,9,0
6681,82.57,10,0
6682,82.57,11,0
6683,84.67,12,0
6684,84.22,13,0
6685,84.09,14,0
6686,84.47,15,0
6687,85.59,16,0
6688,86.37,17,0
6689,88.26,18,0
6690,88.39,19,0
6691,91.06,20,0
6692,90.78,21,0
6693,88.85,22,0
6694,89.08,23,0
6695,88.86,24,0
6696,89.04,25,0
6697,89.13,26,0
6698,89.25,27,0
6699,89.41,28,0
6700,89.72,29,0
6701,89.46,30,0
6702,89.2,31,0
6703,89.11,32,0
6704,89.08,33,0
6705,89.4,34,0
6706,89.23,35,0
6707,89.34,36,0
6708,90.01,37,0
6709,93.25,38,0
6710,96.07,39,0
6711,97.48,40,0
6712,98.01,41,0
6713,98.93,42,0
6714,100.63,43,0
6715,99.09,44,0
6716,98.84,45,0
6717,97.08,46,0
6718,100.77,47,0
6719,98.69,48,0
6720,95.46,1,1
6721,93.86,2,1
6722,91.86,3,1
6723,87.9,4,1
6724,86.34,5,1
6725,85.39,6,1
6726,85.25,7,1
6727,85.3,8,1
6728,84.46,9,1
6729,85.04,10,1
6730,85.54,11,1
6731,93.93,12,1
6732,95.52,13,1
6733,99.77,14,1
6734,86.46,15,1
6735,92.53,16,1
6736,104.36,17,1
6737,110.79,18,1
6738,112.9,19,1
6739,112.29,20,1
6740,113.44,21,1
6741,113.4,22,1
6742,111.82,23,1
6743,101.22,24,1
6744,95.42,25,1
6745,96.54,26,1
6746,98.24,27,1
6747,99.75,28,1
6748,99.57,29,1
6749,97.73,30,1
6750,98.31,31,1
6751,96.55,32,1
6752,95.78,33,1
6753,114.4,34,1
6754,113.43,35,1
6755,109.1,36,1
6756,102.03,37,1
6757,103.21,38,1
6758,103.85,39,1
6759,103.9,40,1
6760,105.23,41,1
6761,110.9,42,1
6762,113.2,43,1
6763,108.55,44,1
6764,97.26,45,1
6765,94.06,46,1
6766,92.11,47,1
6767,89.08,48,1
6768,86.6,1,2
6769,85.68,2,2
6770,85.64,3,2
6771,85.3,4,2
6772,84.4,5,2
6773,81.39,6,2
6774,81.27,7,2
6775,80.73,8,2
6776,80.59,9,2
6777,81.14,10,2
6778,81.25,11,2
6779,83.39,12,2
6780,89.17,13,2
6781,85.82,14,2
6782,82.39,15,2
6783,83.41,16,2
6784,88.13,17,2
6785,89.05,18,2
6786,89.84,19,2
6787,90.85,20,2
6788,94.26,21,2
6789,100.94,22,2
6790,101.93,23,2
6791,94.39,24,2
6792,89.98,25,2
6793,92.02,26,2
6794,95.57,27,2
6795,102.53,28,2
6796,100.41,29,2
6797,95.26,30,2
6798,92.56,31,2
6799,91.2,32,2
6800,90.32,33,2
6801,89.36,34,2
6802,86.93,35,2
6803,86.41,36,2
6804,86.24,37,2
6805,86.71,38,2
6806,87.12,39,2
6807,88.72,40,2
6808,91.27,41,2
6809,94.48,42,2
6810,95.34,43,2
6811,94.29,44,2
6812,91.9,45,2
6813,91.32,46,2
6814,89.05,47,2
6815,85.27,48,2
6816,93.55,1,3
6817,88.57,2,3
6818,85.56,3,3
6819,85.02,4,3
6820,84.64,5,3
6821,83.77,6,3
6822,82.59,7,3
6823,82.35,8,3
6824,82.41,9,3
6825,82.51,10,3
6826,83.52,11,3
6827,85.44,12,3
6828,85.85,13,3
6829,87.27,14,3
6830,84.61,15,3
6831,84.47,16,3
6832,87.52,17,3
6833,89.68,18,3
6834,90.54,19,3
6835,90.77,20,3
6836,91.63,21,3
6837,91.28,22,3
6838,90.6,23,3
6839,89.68,24,3
6840,89.42,25,3
6841,89.94,26,3
6842,90.39,27,3
6843,91.08,28,3
6844,91.53,29,3
6845,91.42,30,3
6846,91.12,31,3
6847,91.02,32,3
6848,90.81,33,3
6849,90.73,34,3
6850,89.6,35,3
6851,87.79,36,3
6852,87.39,37,3
6853,88.27,38,3
6854,88.4,39,3
6855,89.4,40,3
6856,89.77,41,3
6857,96.38,42,3
6858,96.19,43,3
6859,93.44,44,3
6860,98.64,45,3
6861,96.03,46,3
6862,90.55,47,3
6863,84.39,48,3
6864,94.81,1,4
6865,94.61,2,4
6866,85.39,3,4
6867,84.11,4,4
6868,81.64,5,4
6869,81.54,6,4
6870,80.8,7,4
6871,83.7,8,4
6872,81.27,9,4
6873,83.6,10,4
6874,83.78,11,4
6875,85.94,12,4
6876,86.6,13,4
6877,93.28,14,4
6878,84.5,15,4
6879,85.34,16,4
6880,86.25,17,4
6881,88.96,18,4
6882,90.72,19,4
6883,94.36,20,4
6884,100.07,21,4
6885,100.61,22,4
6886,100.1,23,4
6887,94.38,24,4
6888,90.21,25,4
6889,90.31,26,4
6890,90.42,27,4
6891,94.38,28,4
6892,94.51,29,4
6893,94.38,30,4
6894,91.08,31,4
