"INFORMATION TYPE","DATE","PERIOD","FACILITY TYPE","GROSS INJECTION (MWh)","NET INJECTION (MWh)"
"MG","02 Mar 2019","30","IGS","16.054","6.392"
"MG","02 Mar 2019","30","ST","52.844","51.155"
"MG","02 Mar 2019","31","CCGT/COGEN/TRIGEN","2870.535","2720.835"
"MG","02 Mar 2019","31","GT","-0.033","-0.033"
"MG","02 Mar 2019","31","IGS","12.787","5.144"
"MG","02 Mar 2019","31","ST","52.592","50.937"
"MG","02 Mar 2019","32","CCGT/COGEN/TRIGEN","2865.968","2716.357"
"MG","02 Mar 2019","32","GT","-0.034","-0.034"
"MG","02 Mar 2019","32","IGS","11.800","4.556"
"MG","02 Mar 2019","32","ST","52.073","50.428"
"MG","02 Mar 2019","33","CCGT/COGEN/TRIGEN","2844.923","2695.343"
"MG","02 Mar 2019","33","GT","-0.033","-0.033"
"MG","02 Mar 2019","33","IGS","11.501","4.661"
"MG","02 Mar 2019","33","ST","52.783","51.120"
"MG","02 Mar 2019","34","CCGT/COGEN/TRIGEN","2825.865","2676.422"
"MG","02 Mar 2019","34","GT","-0.034","-0.034"
"MG","02 Mar 2019","34","IGS","8.475","2.656"
"MG","02 Mar 2019","34","ST","51.736","50.098"
"MG","02 Mar 2019","35","CCGT/COGEN/TRIGEN","2830.679","2681.145"
"MG","02 Mar 2019","35","GT","-0.033","-0.033"
"MG","02 Mar 2019","35","IGS","5.459","1.090"
"MG","02 Mar 2019","35","ST","51.022","49.512"
"MG","02 Mar 2019","36","CCGT/COGEN/TRIGEN","2817.829","2668.503"
"MG","02 Mar 2019","36","GT","-0.032","-0.032"
"MG","02 Mar 2019","36","IGS","3.080","0.240"
"MG","02 Mar 2019","36","ST","51.490","49.993"
"MG","02 Mar 2019","37","CCGT/COGEN/TRIGEN","2794.314","2645.005"
"MG","02 Mar 2019","37","GT","-0.033","-0.033"
"MG","02 Mar 2019","37","IGS","2.480","0.459"
"MG","02 Mar 2019","37","ST","52.515","51.017"
