"INFORMATION TYPE","DATE","PERIOD","FACILITY TYPE","GROSS INJECTION (MWh)","NET INJECTION (MWh)"
"MG","02 Jul 2019","39","IGS","0.057","0.010"
"MG","02 Jul 2019","39","ST","44.045","42.264"
"MG","02 Jul 2019","40","CCGT/COGEN/TRIGEN","3239.928","3023.255"
"MG","02 Jul 2019","40","GT","-0.053","-0.053"
"MG","02 Jul 2019","40","IGS","-0.006","-0.006"
"MG","02 Jul 2019","40","ST","45.295","43.529"
"MG","02 Jul 2019","41","CCGT/COGEN/TRIGEN","3237.486","3021.406"
"MG","02 Jul 2019","41","GT","-0.052","-0.052"
"MG","02 Jul 2019","41","IGS","-0.004","-0.004"
"MG","02 Jul 2019","41","ST","45.787","44.018"
"MG","02 Jul 2019","42","CCGT/COGEN/TRIGEN","3220.543","3004.224"
"MG","02 Jul 2019","42","GT","-0.052","-0.052"
"MG","02 Jul 2019","42","IGS","-0.004","-0.004"
"MG","02 Jul 2019","42","ST","46.683","44.907"
"MG","02 Jul 2019","43","CCGT/COGEN/TRIGEN","3201.282","2984.463"
"MG","02 Jul 2019","43","GT","-0.050","-0.050"
"MG","02 Jul 2019","43","IGS","-0.004","-0.004"
"MG","02 Jul 2019","43","ST","46.403","44.619"
"MG","02 Jul 2019","44","CCGT/COGEN/TRIGEN","3170.338","2952.832"
"MG","02 Jul 2019","44","GT","-0.060","-0.060"
"MG","02 Jul 2019","44","IGS","-0.016","-0.016"
"MG","02 Jul 2019","44","ST","46.324","44.440"
"MG","02 Jul 2019","45","CCGT/COGEN/TRIGEN","3098.554","2881.296"
"MG","02 Jul 2019","45","GT","-0.054","-0.054"
"MG","02 Jul 2019","45","IGS","-0.004","-0.004"
"MG","02 Jul 2019","45","ST","47.220","45.262"
"MG","02 Jul 2019","46","CCGT/COGEN/TRIGEN","3041.635","2825.106"
"MG","02 Jul 2019","46","GT","-0.053","-0.053"
"MG","02 Jul 2019","46","IGS","-0.006","-0.006"
"MG","02 Jul 2019","46","ST","47.054","45.119"
"MG","02 Jul 2019","47","CCGT/COGEN/TRIGEN","2976.111","2761.311"
"MG","02 Jul 2019","47","GT","-0.035","-0.035"
"MG","02 Jul 2019","47","IGS","-0.004","-0.004"
"MG","02 Jul 2019","47","ST","47.093","45.115"
"MG","02 Jul 2019","48","CCGT/COGEN/TRIGEN","2905.313","2690.249"
"MG","02 Jul 2019","48","GT","-0.033","-0.033"
"MG","02 Jul 2019","48","IGS","-0.016","-0.016"
"MG","02 Jul 2019","48","ST","47.464","45.516"
"MG","03 Jul 2019","1","CCGT/COGEN/TRIGEN","2829.745","2614.662"
"MG","03 Jul 2019","1","GT","-0.033","-0.033"
"MG","03 Jul 2019","1","IGS","-0.004","-0.004"
"MG","03 Jul 2019","1","ST","47.315","45.399"
"MG","03 Jul 2019","2","CCGT/COGEN/TRIGEN","2766.639","2552.431"
"MG","03 Jul 2019","2","GT","-0.033","-0.033"
"MG","03 Jul 2019","2","IGS","-0.004","-0.004"
"MG","03 Jul 2019","2","ST","46.454","44.550"
