"INFORMATION TYPE","DATE","PERIOD","FACILITY TYPE","GROSS INJECTION (MWh)","NET INJECTION (MWh)"
"MG","02 Apr 2019","19","CCGT/COGEN/TRIGEN","3110.630","2943.073"
"MG","02 Apr 2019","19","GT","-0.031","-0.031"
"MG","02 Apr 2019","19","IGS","8.231","1.550"
"MG","02 Apr 2019","19","ST","42.961","41.171"
"MG","02 Apr 2019","20","CCGT/COGEN/TRIGEN","3140.227","2972.213"
"MG","02 Apr 2019","20","GT","-0.031","-0.031"
"MG","02 Apr 2019","20","IGS","10.437","2.652"
"MG","02 Apr 2019","20","ST","40.922","39.154"
"MG","02 Apr 2019","21","CCGT/COGEN/TRIGEN","3181.252","3013.414"
"MG","02 Apr 2019","21","GT","-0.032","-0.032"
"MG","02 Apr 2019","21","IGS","12.811","3.507"
"MG","02 Apr 2019","21","ST","40.350","38.523"
"MG","02 Apr 2019","22","CCGT/COGEN/TRIGEN","3210.667","3041.264"
"MG","02 Apr 2019","22","GT","-0.033","-0.033"
"MG","02 Apr 2019","22","IGS","13.248","3.199"
"MG","02 Apr 2019","22","ST","40.805","38.936"
"MG","02 Apr 2019","23","CCGT/COGEN/TRIGEN","3215.782","3045.746"
"MG","02 Apr 2019","23","GT","-0.032","-0.032"
"MG","02 Apr 2019","23","IGS","14.818","4.144"
"MG","02 Apr 2019","23","ST","41.535","39.667"
"MG","02 Apr 2019","24","CCGT/COGEN/TRIGEN","3201.223","3030.833"
"MG","02 Apr 2019","24","GT","-0.033","-0.033"
"MG","02 Apr 2019","24","IGS","16.638","4.948"
"MG","02 Apr 2019","24","ST","40.756","38.896"
"MG","02 Apr 2019","25","CCGT/COGEN/TRIGEN","3169.201","2998.334"
"MG","02 Apr 2019","25","GT","-0.034","-0.034"
"MG","02 Apr 2019","25","IGS","16.709","4.845"
"MG","02 Apr 2019","25","ST","42.552","40.681"
"MG","02 Apr 2019","26","CCGT/COGEN/TRIGEN","3164.780","2993.795"
"MG","02 Apr 2019","26","GT","-0.034","-0.034"
"MG","02 Apr 2019","26","IGS","17.169","5.220"
"MG","02 Apr 2019","26","ST","44.250","42.341"
"MG","02 Apr 2019","27","CCGT/COGEN/TRIGEN","3188.531","3017.177"
"MG","02 Apr 2019","27","GT","-0.034","-0.034"
"MG","02 Apr 2019","27","IGS","15.388","5.020"
"MG","02 Apr 2019","27","ST","43.743","41.843"
"MG","02 Apr 2019","28","CCGT/COGEN/TRIGEN","3221.159","3049.714"
"MG","02 Apr 2019","28","GT","-0.033","-0.033"
"MG","02 Apr 2019","28","IGS","15.037","4.921"
"MG","02 Apr 2019","28","ST","43.368","41.492"
"MG","02 Apr 2019","29","CCGT/COGEN/TRIGEN","3243.417","3071.833"
"MG","02 Apr 2019","29","GT","-0.035","-0.035"
"MG","02 Apr 2019","29","IGS","13.825","4.435"
