"INFORMATION TYPE","DATE","PERIOD","FACILITY TYPE","GROSS INJECTION (MWh)","NET INJECTION (MWh)"
"MG","02 May 2019","18","CCGT/COGEN/TRIGEN","3205.183","3047.060"
"MG","02 May 2019","18","GT","-0.031","-0.031"
"MG","02 May 2019","18","IGS","5.991","0.823"
"MG","02 May 2019","18","ST","51.734","49.467"
"MG","02 May 2019","19","CCGT/COGEN/TRIGEN","3271.005","3112.843"
"MG","02 May 2019","19","GT","-0.033","-0.033"
"MG","02 May 2019","19","IGS","9.556","2.276"
"MG","02 May 2019","19","ST","50.041","47.685"
"MG","02 May 2019","20","CCGT/COGEN/TRIGEN","3317.242","3159.668"
"MG","02 May 2019","20","GT","-0.034","-0.034"
"MG","02 May 2019","20","IGS","11.634","2.911"
"MG","02 May 2019","20","ST","50.663","48.347"
"MG","02 May 2019","21","CCGT/COGEN/TRIGEN","3359.283","3201.987"
"MG","02 May 2019","21","GT","-0.033","-0.033"
"MG","02 May 2019","21","IGS","14.356","5.631"
"MG","02 May 2019","21","ST","50.835","48.554"
"MG","02 May 2019","22","CCGT/COGEN/TRIGEN","3392.738","3234.706"
"MG","02 May 2019","22","GT","-0.034","-0.034"
"MG","02 May 2019","22","IGS","16.659","6.216"
"MG","02 May 2019","22","ST","50.414","48.133"
"MG","02 May 2019","23","CCGT/COGEN/TRIGEN","3391.081","3232.814"
"MG","02 May 2019","23","GT","-0.034","-0.034"
"MG","02 May 2019","23","IGS","17.785","7.111"
"MG","02 May 2019","23","ST","52.087","49.808"
"MG","02 May 2019","24","CCGT/COGEN/TRIGEN","3369.794","3212.528"
"MG","02 May 2019","24","GT","-0.035","-0.035"
"MG","02 May 2019","24","IGS","18.744","7.891"
"MG","02 May 2019","24","ST","50.542","48.249"
"MG","02 May 2019","25","CCGT/COGEN/TRIGEN","3351.268","3194.170"
"MG","02 May 2019","25","GT","-0.035","-0.035"
"MG","02 May 2019","25","IGS","18.467","6.990"
"MG","02 May 2019","25","ST","52.274","49.987"
"MG","02 May 2019","26","CCGT/COGEN/TRIGEN","3334.733","3178.698"
"MG","02 May 2019","26","GT","-0.036","-0.036"
"MG","02 May 2019","26","IGS","19.463","6.923"
"MG","02 May 2019","26","ST","52.448","50.131"
"MG","02 May 2019","27","CCGT/COGEN/TRIGEN","3369.188","3211.933"
"MG","02 May 2019","27","GT","-0.036","-0.036"
"MG","02 May 2019","27","IGS","18.235","6.234"
"MG","02 May 2019","27","ST","52.956","50.642"
"MG","02 May 2019","28","CCGT/COGEN/TRIGEN","3410.544","3252.565"
"MG","02 May 2019","28","GT","-0.034","-0.034"
"MG","02 May 2019","28","IGS","17.129","5.474"
"MG","02 May 2019","28","ST","53.760","51.476"
"MG","02 May 2019","29","CCGT/COGEN/TRIGEN","3419.812","3261.425"
"MG","02 May 2019","29","GT","-0.035","-0.035"
"MG","02 May 2019","29","IGS","13.674","2.498"
"MG","02 May 2019","29","ST","53.514","51.225"
"MG","02 May 2019","30","CCGT/COGEN/TRIGEN","3404.441","3244.396"
"MG","02 May 2019","30","GT","-0.034","-0.034"
