"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","27 Jan 2017","33","88.16","87.70","0.20","-0.57","0.00","0.29","0.2530","0.0095","0.2781"
"WEP","27 Jan 2017","34","87.79","87.57","0.18","-0.79","0.00","0.29","0.2530","0.0095","0.2781"
"WEP","27 Jan 2017","35","84.66","84.23","0.17","-0.57","0.00","0.29","0.2530","0.0095","0.2781"
"WEP","27 Jan 2017","36","81.74","81.63","0.08","-0.80","0.00","0.29","0.2530","0.0095","0.2781"
"WEP","27 Jan 2017","37","82.87","82.48","0.09","-0.53","0.00","0.29","0.2530","0.0095","0.2781"
"WEP","27 Jan 2017","38","85.40","84.77","0.17","-0.38","0.00","0.29","0.2530","0.0095","0.2781"
"WEP","27 Jan 2017","39","86.26","85.54","0.19","-0.30","0.00","0.29","0.2530","0.0095","0.2781"
"WEP","27 Jan 2017","40","85.62","85.07","0.18","-0.46","0.00","0.29","0.2530","0.0095","0.2781"
"WEP","27 Jan 2017","41","85.47","84.95","0.19","-0.50","0.00","0.29","0.2530","0.0095","0.2781"
"WEP","27 Jan 2017","42","85.72","84.94","0.20","-0.25","0.00","0.29","0.2530","0.0095","0.2781"
"WEP","27 Jan 2017","43","86.22","85.69","0.31","-0.61","0.00","0.29","0.2530","0.0095","0.2781"
"WEP","27 Jan 2017","44","85.82","85.66","0.38","-1.05","0.00","0.29","0.2530","0.0095","0.2781"
"WEP","27 Jan 2017","45","85.52","84.78","0.37","-0.46","0.00","0.29","0.2530","0.0095","0.2781"
"WEP","27 Jan 2017","46","84.67","83.67","0.32","-0.15","0.00","0.29","0.2530","0.0095","0.2781"
"WEP","27 Jan 2017","47","80.71","79.63","0.33","-0.08","0.00","0.29","0.2530","0.0095","0.2781"
"WEP","27 Jan 2017","48","77.56","76.59","0.32","-0.18","0.00","0.29","0.2530","0.0095","0.2781"
"WEP","28 Jan 2017","1","83.82","83.38","0.38","-0.81","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","2","82.03","81.11","0.39","-0.34","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","3","81.00","80.64","0.03","-0.53","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","4","77.51","76.74","0.00","-0.09","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","5","74.62","74.53","0.00","-0.78","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","6","72.18","71.94","0.02","-0.64","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","7","71.27","70.91","0.00","-0.51","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","8","70.84","70.80","0.02","-0.85","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","9","70.01","69.78","0.02","-0.66","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","10","70.86","69.79","0.02","0.18","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","11","70.61","69.79","0.03","-0.07","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","12","71.38","70.80","0.04","-0.33","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","13","71.53","70.81","0.22","-0.36","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","14","71.49","70.81","0.03","-0.21","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","15","71.31","70.81","0.05","-0.41","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","16","71.94","71.50","0.03","-0.45","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","17","74.36","73.96","0.03","-0.50","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","18","74.79","74.55","0.04","-0.66","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","19","76.66","76.40","0.04","-0.65","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","20","77.77","77.58","0.04","-0.71","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","21","80.46","80.52","0.03","-0.95","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","22","71.07","70.93","0.03","-0.75","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","23","71.79","71.52","0.03","-0.63","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","24","71.85","71.52","0.03","-0.56","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","25","69.82","69.82","0.04","-0.91","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","26","70.14","69.83","0.04","-0.60","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","27","70.23","69.82","0.04","-0.49","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","28","69.64","69.01","0.04","-0.28","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","29","69.92","69.02","0.43","-0.40","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","30","69.83","68.98","0.45","-0.46","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","31","69.95","69.01","0.48","-0.41","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","32","70.36","69.01","0.49","0.00","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","33","71.08","69.83","0.44","-0.05","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","34","70.88","69.83","0.28","-0.10","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","35","70.78","69.83","0.19","-0.10","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","36","70.75","69.83","0.17","-0.11","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","37","72.32","71.39","0.03","0.04","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","38","74.45","73.33","0.18","0.07","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","39","75.73","75.01","0.31","-0.46","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","40","76.82","76.02","0.25","-0.31","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","41","76.38","76.02","0.27","-0.78","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","42","78.34","77.59","0.40","-0.52","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","43","78.35","77.59","0.24","-0.35","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","44","76.75","76.08","0.35","-0.54","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","45","76.20","75.01","0.26","0.06","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","46","75.34","74.56","0.25","-0.33","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","47","81.89","81.58","0.26","-0.81","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","28 Jan 2017","48","77.96","77.56","0.05","-0.51","0.00","0.29","0.2530","0.0107","0.3114"
"WEP","29 Jan 2017","1","76.13","75.40","0.40","-0.53","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","2","75.41","74.53","0.41","-0.40","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","3","71.94","71.50","0.04","-0.47","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","4","70.06","69.80","0.03","-0.64","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","5","70.01","69.77","0.05","-0.68","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","6","70.32","69.77","0.05","-0.37","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","7","67.49","67.21","0.04","-0.63","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","8","67.61","67.19","0.04","-0.48","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","9","67.74","67.19","0.03","-0.35","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","10","67.80","67.19","0.02","-0.28","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","11","67.95","67.19","0.04","-0.15","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","12","68.76","68.00","0.05","-0.16","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","13","69.07","68.20","0.25","-0.25","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","14","70.39","69.77","0.21","-0.46","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","15","70.50","69.77","0.34","-0.48","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","16","71.50","70.81","0.21","-0.39","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","17","73.55","72.94","0.04","-0.29","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","18","75.47","74.54","0.05","0.01","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","19","76.96","76.00","0.04","0.06","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","20","77.95","77.58","0.04","-0.54","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","21","81.91","81.61","0.04","-0.61","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","22","71.85","71.53","0.04","-0.59","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","23","71.99","71.53","0.04","-0.45","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","24","71.87","71.53","0.04","-0.56","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","25","71.11","70.84","0.04","-0.64","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","26","71.23","70.85","0.04","-0.52","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","27","71.28","70.85","0.04","-0.48","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","28","70.78","69.83","0.54","-0.46","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","29","70.77","69.83","0.46","-0.39","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","30","72.00","70.84","0.65","-0.36","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","31","71.08","69.83","0.66","-0.28","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","32","71.15","69.82","0.79","-0.33","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","33","70.96","69.56","0.63","-0.10","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","34","70.25","69.30","0.39","-0.31","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","35","70.15","69.82","0.04","-0.58","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","36","71.05","70.84","0.03","-0.69","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","37","71.71","71.52","0.03","-0.70","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","38","74.23","73.98","0.02","-0.64","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","39","76.25","76.02","0.38","-1.02","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","40","78.19","77.59","0.28","-0.55","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","41","81.89","81.62","0.37","-0.96","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","42","82.41","81.62","0.41","-0.49","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","43","82.35","81.62","0.78","-0.92","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","44","79.88","78.39","1.51","-0.89","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","45","79.47","77.58","1.16","-0.14","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","46","77.16","76.02","0.84","-0.56","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","47","85.49","84.34","0.85","-0.57","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","29 Jan 2017","48","85.21","84.29","0.56","-0.51","0.00","0.29","0.2530","0.0108","0.3140"
"WEP","30 Jan 2017","1","84.05","81.55","1.94","-0.30","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","2","83.88","80.90","1.98","0.15","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","3","75.62","74.54","0.41","-0.19","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","4","72.13","71.50","0.03","-0.25","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","5","71.35","70.81","0.03","-0.35","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","6","71.45","70.79","0.04","-0.23","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","7","71.27","70.79","0.04","-0.42","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","8","71.85","70.79","0.03","0.17","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","9","72.07","70.79","0.02","0.40","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","10","69.36","68.47","0.02","0.01","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","11","69.70","68.58","0.04","0.23","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","12","70.56","69.78","0.04","-0.12","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","13","71.95","70.79","0.30","0.01","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","14","70.98","69.78","0.21","0.13","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","15","71.54","70.80","0.21","-0.33","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","16","75.01","74.52","0.04","-0.40","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","17","79.97","79.34","0.04","-0.27","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","18","82.76","81.82","0.04","0.04","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","19","84.36","83.64","0.04","-0.18","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","20","85.23","85.47","0.04","-1.13","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","21","87.76","87.65","0.04","-0.79","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","22","81.20","81.62","0.04","-1.32","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","23","81.80","82.09","0.25","-1.40","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","24","81.99","82.17","0.26","-1.30","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","25","81.93","82.08","0.26","-1.27","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","26","82.16","82.20","0.26","-1.16","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","27","82.93","82.19","0.26","-0.37","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","28","82.13","81.62","0.31","-0.65","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","29","82.20","81.83","0.32","-0.80","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","30","83.47","82.20","0.43","-0.01","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","31","83.18","82.09","0.43","-0.19","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","32","80.43","79.30","0.23","0.04","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","33","80.10","79.30","0.22","-0.27","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","34","77.99","77.59","0.26","-0.71","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","35","79.23","79.30","0.18","-1.11","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","36","81.53","81.62","0.03","-0.98","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","37","82.29","82.10","0.03","-0.69","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","38","86.19","85.51","0.17","-0.34","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","39","92.21","91.82","0.26","-0.73","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","40","92.47","92.16","0.24","-0.78","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","41","93.19","92.62","0.15","-0.44","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","42","93.46","92.68","0.22","-0.29","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","43","93.30","92.68","0.25","-0.49","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","44","93.09","92.17","0.34","-0.27","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","45","88.39","87.69","0.33","-0.48","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","46","84.69","83.50","0.32","0.01","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","47","93.92","92.14","0.25","0.68","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","30 Jan 2017","48","93.37","92.11","0.25","0.16","0.00","0.29","0.2530","0.0104","0.3019"
"WEP","31 Jan 2017","1","83.74","81.63","0.29","0.99","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","2","82.19","80.08","0.30","0.98","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","3","77.13","76.47","0.00","-0.17","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","4","77.29","76.28","0.00","0.18","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","5","75.32","74.23","0.00","0.26","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","6","72.61","71.84","0.00","-0.06","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","7","71.96","70.81","0.00","0.32","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","8","72.03","70.80","0.02","0.38","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","9","72.54","70.80","0.02","0.89","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","10","71.55","69.78","0.00","0.94","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","11","72.60","70.81","0.02","0.95","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","12","78.34","76.41","0.04","1.06","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","13","80.67","79.50","0.03","0.31","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","14","81.75","81.04","0.03","-0.14","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","15","78.35","77.51","0.05","-0.03","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","16","80.54","80.48","0.00","-0.77","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","17","82.05","81.68","0.04","-0.50","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","18","84.39","83.76","0.10","-0.30","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","19","86.48","85.81","0.13","-0.29","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","20","84.27","83.88","0.08","-0.52","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","21","84.22","83.91","0.07","-0.59","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","22","84.05","83.44","0.05","-0.27","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","23","74.17","74.09","0.02","-0.77","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","24","75.94","76.16","0.02","-1.07","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","25","75.64","75.55","0.02","-0.76","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","26","75.45","75.66","0.02","-1.06","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","27","77.52","77.29","0.02","-0.62","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","28","78.89","78.30","0.17","-0.40","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","29","77.30","76.65","0.19","-0.37","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","30","77.17","76.65","0.19","-0.49","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","31","77.34","76.63","0.20","-0.32","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","32","76.01","75.58","0.20","-0.59","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","33","76.37","75.58","0.20","-0.24","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","34","75.72","75.14","0.03","-0.28","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","35","73.90","74.10","0.03","-1.05","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","36","72.08","72.53","0.02","-1.30","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","37","72.42","72.53","0.02","-0.96","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","38","74.76","74.60","0.00","-0.67","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","39","75.57","75.19","0.02","-0.46","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","40","75.70","75.57","0.03","-0.73","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","41","75.04","75.57","0.04","-1.39","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","42","80.38","80.74","0.18","-1.36","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","43","80.17","79.70","0.22","-0.58","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","44","77.14","76.55","0.27","-0.51","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","45","77.23","76.55","0.26","-0.41","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","46","77.20","76.15","0.23","-0.01","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","47","78.77","78.07","0.24","-0.37","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","31 Jan 2017","48","80.52","79.62","0.06","0.01","0.00","0.29","0.2530","0.0094","0.2746"
"WEP","01 Feb 2017","1","91.01","89.64","0.00","0.52","0.00","0.29","0.2530","0.0100","0.2926"
"WEP","01 Feb 2017","2","87.45","85.60","0.00","1.00","0.00","0.29","0.2530","0.0100","0.2926"
"WEP","01 Feb 2017","3","81.94","80.53","0.00","0.56","0.00","0.29","0.2530","0.0100","0.2926"
"WEP","01 Feb 2017","4","78.96","77.47","0.00","0.64","0.00","0.29","0.2530","0.0100","0.2926"
"WEP","01 Feb 2017","5","77.79","76.47","0.00","0.47","0.00","0.29","0.2530","0.0100","0.2926"
"WEP","01 Feb 2017","6","75.02","73.96","0.00","0.22","0.00","0.29","0.2530","0.0100","0.2926"
"WEP","01 Feb 2017","7","72.87","71.91","0.00","0.12","0.00","0.29","0.2530","0.0100","0.2926"
"WEP","01 Feb 2017","8","72.30","71.42","0.02","0.02","0.00","0.29","0.2530","0.0100","0.2926"
"WEP","01 Feb 2017","9","72.28","71.42","0.02","-0.01","0.00","0.29","0.2530","0.0100","0.2926"
"WEP","01 Feb 2017","10","72.71","71.92","0.02","-0.07","0.00","0.29","0.2530","0.0100","0.2926"
"WEP","01 Feb 2017","11","77.18","76.46","0.01","-0.13","0.00","0.29","0.2530","0.0100","0.2926"
"WEP","01 Feb 2017","12","83.32","82.52","0.03","-0.08","0.00","0.29","0.2530","0.0100","0.2926"
"WEP","01 Feb 2017","13","87.45","86.67","0.15","-0.21","0.00","0.29","0.2530","0.0100","0.2926"
"WEP","01 Feb 2017","14","92.40","92.06","0.31","-0.81","0.00","0.29","0.2530","0.0100","0.2926"
"WEP","01 Feb 2017","15","85.96","85.19","0.44","-0.51","0.00","0.29","0.2530","0.0100","0.2926"
