"INFORMATION TYPE","DATE","PERIOD","FACILITY TYPE","GROSS INJECTION (MWh)","NET INJECTION (MWh)"
"MG","03 Jun 2019","5","ST","48.574","47.073"
"MG","03 Jun 2019","6","CCGT/COGEN/TRIGEN","2459.362","2312.187"
"MG","03 Jun 2019","6","GT","-0.032","-0.032"
"MG","03 Jun 2019","6","IGS","-0.004","-0.004"
"MG","03 Jun 2019","6","ST","47.961","46.456"
"MG","03 Jun 2019","7","CCGT/COGEN/TRIGEN","2434.755","2287.158"
"MG","03 Jun 2019","7","GT","-0.033","-0.033"
"MG","03 Jun 2019","7","IGS","-0.006","-0.006"
"MG","03 Jun 2019","7","ST","48.419","46.895"
"MG","03 Jun 2019","8","CCGT/COGEN/TRIGEN","2425.821","2277.617"
"MG","03 Jun 2019","8","GT","-0.032","-0.032"
"MG","03 Jun 2019","8","IGS","-0.004","-0.004"
"MG","03 Jun 2019","8","ST","47.338","45.840"
"MG","03 Jun 2019","9","CCGT/COGEN/TRIGEN","2430.675","2282.101"
"MG","03 Jun 2019","9","GT","-0.032","-0.032"
"MG","03 Jun 2019","9","IGS","-0.004","-0.004"
"MG","03 Jun 2019","9","ST","48.059","46.549"
"MG","03 Jun 2019","10","CCGT/COGEN/TRIGEN","2434.524","2285.837"
"MG","03 Jun 2019","10","GT","-0.032","-0.032"
"MG","03 Jun 2019","10","IGS","-0.004","-0.004"
"MG","03 Jun 2019","10","ST","48.664","47.159"
"MG","03 Jun 2019","11","CCGT/COGEN/TRIGEN","2459.673","2310.950"
